Class;Name;Title;Sex;Age;Hometown;Boarded;Home country;Destination;Position;Station;Survived;Lifeboat;Body
4;Hine, Mr. William Edward;Mr;Male;36;Southampton, Hampshire, England;Southampton;;;Baker;Victualling crew;0;;
4;Hiscock, Mr. S.;Mr;Male;22;Southampton, Hampshire, England;Southampton;;;Plate Steward;Victualling crew;0;;
4;Hoare, Mr. Leonard James;Mr;Male;21;Southampton, Hampshire, England;Belfast;;;Saloon Steward;Victualling crew;0;;
4;Hogg, Mr. Charles William;Mr;Male;37;Liverpool, Lancashire, England;Southampton;;;Bedroom Steward;Victualling crew;0;;
4;Hogue, Mr. E.;Mr;Male;22;London, England;Southampton;;;Plate Steward;Victualling crew;0;;
4;Holland, Mr. Thomas;Mr;Male;28;Liverpool, Lancashire, England;Belfast;;;Reception Steward;Victualling crew;0;;
4;Holloway, Mr. Sidney;Mr;Male;20;Southampton, Hampshire, England;Southampton;;;Clothes Presser;Victualling crew;0;;273MB
4;Hopkins, Mr. F.;Mr;Male;16;Southampton, Hampshire, England;Southampton;;;Plate Steward;Victualling crew;0;;
4;House, Mr. William;Mr;Male;38;Southampton, Hampshire, England;Belfast;;;Saloon Steward;Victualling crew;0;;
4;Howell, Mr. Arthur Albert;Mr;Male;31;Itchen, Hampshire, England;Belfast;;;Saloon Steward;Victualling crew;0;;319M
4;Hughes, Mr. William Thomas;Mr;Male;33;Southampton, Hampshire, England;Southampton;;;Steward;Victualling crew;0;;
4;Humby, Mr. Frederick;Mr;Male;16;Southampton, Hampshire, England;Southampton;;;Plate Steward;Victualling crew;0;;237[?]MB
4;Humphreys, Mr. Thomas Humphrey;Mr;Male;31;Southampton, Hampshire, England;Southampton;;;Assistant Saloon Steward;Victualling crew;0;;
4;Hutchinson, Mr. James;Mr;Male;29;Liverpool, Lancashire, England;Southampton;;;Vegetable Cook;Victualling crew;0;;250MB
4;Hyland, Mr. Leo James;Mr;Male;19;Southampton, Hampshire, England;Southampton;;;Steward;Victualling crew;1;11;
4;Ide, Mr. Harry John;Mr;Male;32;Southampton, Hampshire, England;Southampton;;;Bedroom Steward;Victualling crew;0;;
4;Ingrouille, Mr. Henry;Mr;Male;21;Southampton, Hampshire, England;Southampton;;;Steward;Victualling crew;0;;
4;Ings, Mr. William Ernest;Mr;Male;20;Southampton, Hampshire, England;Southampton;;;Scullion;Victualling crew;0;;
4;Jackson, Mr. Cecil;Mr;Male;29;Southampton, Hampshire, England;Belfast;;;Boots;Victualling crew;0;;
4;Janaway, Mr. William Frank;Mr;Male;35;Southampton, Hampshire, England;Belfast;;;Bedroom Steward;Victualling crew;0;;
4;Jenner, Mr. Harry;Mr;Male;41;Southampton, Hampshire, England;Belfast;;;Saloon Steward;Victualling crew;0;;
4;Jensen, Mr. Charles Valdemar;Mr;Male;25;Southampton, Hampshire, England;Southampton;;;Saloon Steward;Victualling crew;0;;
4;Jessop, Miss Violet Constance;Miss;Female;24;London, England;Southampton;;;Stewardess;Victualling crew;1;16;
4;Johnson Thorne, Mr. Harry;Mr;Male;25;Southampton, Hampshire, England;Southampton;;;Assistant Ship's Cook;Victualling crew;0;;
4;Johnston, Mr. James;Mr;Male;41;Southampton, Hampshire, England;Belfast;;;Saloon Steward;Victualling crew;1;2;
4;Jones, Mr. Albert;Mr;Male;17;Southampton, Hampshire, England;Southampton;;;Saloon Steward;Victualling crew;0;;
4;Jones, Mr. Arthur Ernest;Mr;Male;38;Woolston, Hampshire, England;Southampton;;;Plate Steward;Victualling crew;0;;
4;Jones, Mr. H.;Mr;Male;29;Alresford, Essex, England;Southampton;;;Roast Cook;Victualling crew;0;;
4;Jones, Mr. Reginald V.;Mr;Male;20;Southampton, Hampshire, England;Southampton;;;Saloon Steward;Victualling crew;0;;
4;Joughin, Mr. Charles John;Mr;Male;32;Southampton, Hampshire, England;Belfast;;;Chief Baker;Victualling crew;1;B;
4;Keen, Mr. Percy Edward;Mr;Male;28;Southampton, Hampshire, England;Southampton;;;Saloon Steward;Victualling crew;1;15;
4;Kelland, Mr. Thomas;Mr;Male;21;Southampton, Hampshire, England;Southampton;;;Library Steward;Victualling crew;0;;
4;Kennell, Mr. Charles;Mr;Male;30;Southampton, Hampshire, England;Southampton;;;Hebrew Cook;Victualling crew;0;;
4;Kerley, Mr. William Thomas;Mr;Male;28;Salisbury, Wiltshire, England;Southampton;;;Assistant Saloon Steward;Victualling crew;0;A;333O
4;Ketchley, Mr. Henry;Mr;Male;30;Southampton, Hampshire, England;Belfast;;;Saloon Steward;Victualling crew;0;;
4;Kieran, Mr. James W.;Mr;Male;32;Southampton, Hampshire, England;Southampton;;;Chief 3rd Class Steward;Victualling crew;0;;
4;Kieran, Mr. Michael;Mr;Male;31;Southampton, Hampshire, England;Southampton;;;Storekeeper;Victualling crew;0;;
4;King, Mr. Alfred;Mr;Male;18;Southampton, Hampshire, England;Southampton;;;Lift Steward;Victualling crew;0;;238MB
4;King, Mr. Ernest Waldron;Mr;Male;28;Clones, Monaghan, Ireland;Southampton;;;Clerk;Victualling crew;0;;321M
4;King, Mr. G.;Mr;Male;20;Southampton, Hampshire, England;Southampton;;;Scullion;Victualling crew;0;;
4;Kingscote, Mr. William Ford;Mr;Male;43;Freemantle, Hampshire, England;Southampton;;;Saloon Steward;Victualling crew;0;;
4;Kirkaldy, Mr. Thomas;Mr;Male;37;Southampton, Hampshire, England;Southampton;;;Bedroom Steward;Victualling crew;0;;
4;Kitching, Mr. Arthur Alfred;Mr;Male;30;Southampton, Hampshire, England;Southampton;;;Saloon Steward;Victualling crew;0;;
4;Klein, Mr. Herbert;Mr;Male;33;Southampton, Hampshire, England;Southampton;;;Second Class Barber;Victualling crew;0;;
4;Knight, Mr. George;Mr;Male;44;Woolston, Hampshire, England;Southampton;;;Saloon Steward;Victualling crew;1;13;
4;Knight, Mr. Leonard George;Mr;Male;21;Bishopstoke, Hampshire, England;Southampton;;;Steward;Victualling crew;0;;
4;Lacey, Mr. Bert W.;Mr;Male;21;Salisbury, Wiltshire, England;Southampton;;;Assistant Saloon Steward;Victualling crew;0;;44{?}MB[21]
4;Lake, Mr. William;Mr;Male;35;Southampton, Hampshire, England;Belfast;;;Saloon Steward;Victualling crew;0;;
4;Lane, Mr. Albert Edward;Mr;Male;34;Woolston, Hampshire, England;Southampton;;;Saloon Steward;Victualling crew;0;;
4;Latimer, Mr. Andrew L.;Mr;Male;55;Liverpool, Lancashire, England;Belfast;;;Chief First Class Steward;Victualling crew;0;;
4;Lavington, Miss Bessie;Miss;Female;39;Winchester, Hampshire, England;Southampton;;;Stewardess;Victualling crew;1;11;
4;Lawrence, Mr. Arthur;Mr;Male;25;Rochford, Essex, England;Belfast;;;Saloon Steward;Victualling crew;0;;90MB
4;Leader, Mr. Archie;Mr;Male;22;Southampton, Hampshire, England;Southampton;;;Confectioner;Victualling crew;0;;
4;Leather, Mrs Elizabeth May;Mr;Female;41;Liverpool, Lancashire, England;Southampton;;;Stewardess;Victualling crew;1;16;
4;Lefebvre, Mr. Paul Georges;Mr;Male;35;Southampton, Hampshire, England;Southampton;;;Saloon Steward;Victualling crew;0;;211v
4;Leonard, Mr. Matthew;Mr;Male;26;Belfast, Ireland;Belfast;;;Steward;Victualling crew;0;;
4;Levett, Mr. George Alfred;Mr;Male;21;Southampton, Hampshire, England;Belfast;;;Assistant Pantryman;Victualling crew;0;;
4;Lewis, Mr. Arthur Ernest;Mr;Male;27;Southampton, Hampshire, England;Southampton;;;Steward;Victualling crew;1;15;
4;Light, Mr. C.;Mr;Male;23;Christchurch, Dorset, England;Southampton;;;Plate Steward;Victualling crew;0;;
4;Littlejohn, Mr. Alexander James;Mr;Male;40;Southampton, Hampshire, England;Belfast;;;Saloon Steward;Victualling crew;1;13;
4;Lloyd, Mr. Humphrey;Mr;Male;32;Southampton, Hampshire, England;Belfast;;;Saloon Steward;Victualling crew;0;;57MB
4;Locke, Mr. A.;Mr;Male;33;Southampton, Hampshire, England;Southampton;;;Scullion;Victualling crew;0;;
4;Longmuir, Mr. John Dickson;Mr;Male;19;Eastleigh, Hampshire, England;Southampton;;;Assistant Pantry Steward;Victualling crew;0;;
4;Lovell, Mr. John;Mr;Male;38;Southampton, Hampshire, England;Southampton;;;Grill Cook;Victualling crew;0;;
4;Lucas, Mr. William;Mr;Male;34;Southampton, Hampshire, England;Belfast;;;Saloon Steward;Victualling crew;1;A;
4;Lydiatt, Mr. Charles;Mr;Male;38;Southampton, Hampshire, England;Southampton;;;Saloon Steward;Victualling crew;0;;
4;Mabey, Mr. J.;Mr;Male;23;Southampton, Hampshire, England;Southampton;;;Steward;Victualling crew;0;;
4;Mackay, Mr. Charles Donald;Mr;Male;34;Southampton, Hampshire, England;Belfast;;;Saloon Steward;Victualling crew;1;11;
4;Mackie, Mr. George William;Mr;Male;34;Southampton, Hampshire, England;Southampton;;;Bedroom Steward;Victualling crew;0;;
4;Major, Mr. Thomas Edgar;Mr;Male;35;Southampton, Hampshire, England;Belfast;;;Bath Steward;Victualling crew;0;;
4;Mantle, Mr. Roland Frederick;Mr;Male;36;Southampton, Hampshire, England;Southampton;;;Steward;Victualling crew;0;;
4;Marks, Mr. J.;Mr;Male;26;Southampton, Hampshire, England;Southampton;;;Assistant Pantryman Steward;Victualling crew;0;;
4;Marriott, Mr. J.W.;Mr;Male;20;Southampton, Hampshire, England;Southampton;;;Assistant Pantryman Steward;Victualling crew;0;;2MB
4;Marsden, Miss Evelyn;Miss;Female;28;Southampton, Hampshire, England;Southampton;;;Stewardess;Victualling crew;1;16;
4;Martin, Mrs. Annie;Mr;Female;33;Portsmouth, Hampshire, England;Southampton;;;Stewardess;Victualling crew;1;11;
4;Martin, Mr. F.;Mr;Male;29;Fareham, Hampshire, England;Southampton;;;Scullion;Victualling crew;1;13;
4;Maynard, Mr. Isaac Hiram;Mr;Male;31;Southampton, Hampshire, England;Belfast;;;Entre Cook;Victualling crew;1;B;
4;Maytum, Mr. Alfred;Mr;Male;52;Southampton, Hampshire, England;Belfast;;;Chief Butcher;Victualling crew;0;;141MB
4;McCarthy, Mr. Frederick;Mr;Male;36;Southampton, Hampshire, England;Southampton;;;Bedroom Steward;Victualling crew;0;;
4;McCawley, Mr. Thomas W.;Mr;Male;36;Southampton, Hampshire, England;Belfast;;;Gymnasium Steward;Victualling crew;0;;
4;McElroy, Mr. Hugh Walter;Mr;Male;37;Southampton, Hampshire, England;Southampton;;;Purser;Victualling crew;0;;157MB
4;McGrady, Mr. James;Mr;Male;27;Southampton, Hampshire, England;Southampton;;;Saloon Steward;Victualling crew;0;;330A
4;McLaren, Mrs.;Mr;Female;40;Southampton, Hampshire, England;Southampton;;;Stewardess;Victualling crew;1;5;
4;McMicken, Mr. Arthur;Mr;Male;23;Southampton, Hampshire, England;Belfast;;;Saloon Steward;Victualling crew;1;11;
4;McMicken, Mr. Benjamin Tucker;Mr;Male;21;Southampton, Hampshire, England;Belfast;;;Second Pantry Steward;Victualling crew;0;;
4;McMullin, Mr. James;Mr;Male;31;Southampton, Hampshire, England;Belfast;;;Saloon Steward;Victualling crew;0;;
4;McMurray, Mr. William Ernest;Mr;Male;43;Southampton, Hampshire, England;Belfast;;;Bedroom Steward;Victualling crew;0;;
4;Mellor, Mr. Arthur;Mr;Male;34;Southampton, Hampshire, England;Southampton;;;Saloon Steward;Victualling crew;0;;
4;Middleton, Mr. M.V.;Mr;Male;24;London, England;Southampton;;;Saloon Steward;Victualling crew;0;;
4;Mills, Mr. Christopher;Mr;Male;51;Southampton, Hampshire, England;Southampton;;;Butcher;Victualling crew;1;C;
4;Mishellamy, Mr. Abraham;Mr;Male;52;Southampton, Hampshire, England;Belfast;;;Printer Steward;Victualling crew;0;;
4;Moore, Mr. Alfred Ernest;Mr;Male;39;Southampton, Hampshire, England;Southampton;;;Saloon Steward;Victualling crew;0;;
4;Morgan (Bird), Mr. Charles Frederick;Mr;Male;42;Birkenhead, Cheshire, England;Southampton;;;Assistant Storekeeper;Victualling crew;0;;
4;Morris, Mr. Frank Herbert;Mr;Male;28;Southampton, Hampshire, England;Belfast;;;Bathroom Steward;Victualling crew;1;14;
4;Moss, Mr. William;Mr;Male;34;Southampton, Hampshire, England;Belfast;;;First Saloon Steward;Victualling crew;0;;
4;Mullen, Mr. Thomas A.;Mr;Male;20;Maxwelltown, Dumfries, Scotland;Southampton;;;Steward;Victualling crew;0;;323M
4;Neal, Mr. Henry;Mr;Male;25;Southampton, Hampshire, England;Southampton;;;Baker;Victualling crew;1;13;
4;Nicholls, Mr. Sidney;Mr;Male;39;Southampton, Hampshire, England;Southampton;;;Saloon Steward;Victualling crew;0;;
4;Nichols, Mr. A. D.;Mr;Male;34;Southampton, Hampshire, England;Southampton;;;Steward;Victualling crew;0;;
4;Nichols, Mr. Walter Henry;Mr;Male;35;Southampton, Hampshire, England;Southampton;;;Steward;Victualling crew;1;15;
4;O'Connor, Mr. Thomas Peter;Mr;Male;39;Southampton, Hampshire, England;Belfast;;;Bedroom Steward;Victualling crew;0;;
4;Olive, Mr. Ernest Roskelly;Mr;Male;28;Southampton, Hampshire, England;Southampton;;;Clothes Presser Steward;Victualling crew;0;;
4;Orpet, Mr. Walter Hayward;Mr;Male;31;Southampton, Hampshire, England;Southampton;;;Saloon Steward;Victualling crew;0;;
4;Orr, Mr. J.;Mr;Male;40;Southampton, Hampshire, England;Southampton;;;Assistant Vegetable Cook;Victualling crew;0;;
4;Osbourne, Mr. William Edward;Mr;Male;32;Southampton, Hampshire, England;Belfast;;;Saloon Steward;Victualling crew;0;;
4;Owen, Mr. Lewis;Mr;Male;49;Southampton, Hampshire, England;Southampton;;;Assistant Saloon Steward;Victualling crew;0;;
4;Pacey, Mr. Reginald Ivan;Mr;Male;17;Southampton, Hampshire, England;Southampton;;;Lift Steward;Victualling crew;0;;
4;Paintin, Mr. James Arthur;Mr;Male;29;Southampton, Hampshire, England;Southampton;;;Captain's Steward;Victualling crew;0;;
4;Parsons, Mr. Edward;Mr;Male;35;Southampton, Hampshire, England;Southampton;;;Chief Storekeeper;Victualling crew;0;;
4;Parsons, Mr. Richard;Mr;Male;18;Ashbrittle, Somerset, England;Southampton;;;Saloon Steward;Victualling crew;0;;
4;Pearce, Mr. Alfred Ernest;Mr;Male;24;Southampton, Hampshire, England;Southampton;;;Steward;Victualling crew;0;;
4;Pearcey, Mr. Albert Victor;Mr;Male;32;Southampton, Hampshire, England;Southampton;;;Steward;Victualling crew;1;C;
4;Pennal, Mr. Thomas Francis;Mr;Male;33;Shirley, Hampshire, Hampshire, England;Southampton;;;Bath Steward;Victualling crew;0;;
4;Penny, Mr. William Far;Mr;Male;30;Southampton, Hampshire, England;Southampton;;;Assistant Saloon Steward;Victualling crew;0;;
4;Penrose, Mr. John Poole;Mr;Male;49;Southampton, Hampshire, England;Belfast;;;Bedroom Steward;Victualling crew;0;;
4;Perkins, Mr. Laurence Alexander;Mr;Male;22;Southampton, Hampshire, England;Southampton;;;Telephone Steward;Victualling crew;0;;
4;Perrin, Mr. William Charles;Mr;Male;39;Southampton, Hampshire, England;Southampton;;;Boots Steward;Victualling crew;0;;
4;Perriton, Mr. Hubert Prouse;Mr;Male;31;Southampton, Hampshire, England;Southampton;;;Saloon Steward;Victualling crew;0;;
4;Petty, Mr. Edwin Henry;Mr;Male;25;Southampton, Hampshire, England;Southampton;;;Bedroom Steward;Victualling crew;0;;82MB
4;Pfropper, Mr. Richard;Mr;Male;30;Southampton, Hampshire, England;Southampton;;;Saloon Steward;Victualling crew;1;9;
4;Phillimore, Mr. Harold Charles William;Mr;Male;23;Southampton, Hampshire, England;Belfast;;;Saloon Steward;Victualling crew;1;14;
4;"Phillips, Mr. John George ""Jack""";Mr;Male;25;Godalming, Surrey, England;Belfast;;;Telegraphist;Victualling crew;0;;
4;Platt, Mr. W.;Mr;Male;18;Southampton, Hampshire, England;Belfast;;;Scullion;Victualling crew;0;;
4;Pook, Mr. P.;Mr;Male;34;Southampton, Hampshire, England;Belfast;;;Assistant Pantry;Victualling crew;0;;
4;Port, Mr. Frank;Mr;Male;32;Southampton, Hampshire, England;Belfast;;;Steward;Victualling crew;1;13;
4;Porteus, Mr. Thomas;Mr;Male;32;Southampton, Hampshire, England;Belfast;;;Butcher;Victualling crew;0;;
4;Prentice, Mr. Frank Winnold;Mr;Male;22;Southampton, Hampshire, England;Belfast;;;Storekeeper;Victualling crew;1;4;
4;Prichard, Mrs. Alice;Mr;Female;33;Southampton, Hampshire, England;Belfast;;;Stewardess;Victualling crew;1;11;
4;"Prideaux, Mr. John Arthur ""Jack""";Mr;Male;23;Southampton, Hampshire, England;Belfast;;;Steward;Victualling crew;0;;
4;Prior, Mr. Harold John;Mr;Male;21;Southampton, Hampshire, England;Belfast;;;Steward;Victualling crew;1;11;
4;Proctor, Mr. Charles;Mr;Male;40;Liverpool, Lancashire, England;Belfast;;;Chef;Victualling crew;0;;
4;Pryce, Mr. Charles William;Mr;Male;22;Southampton, Hampshire, England;Southampton;;;Saloon Steward;Victualling crew;0;;
4;Pugh, Mr. Alfred;Mr;Male;20;Southampton, Hampshire, England;Southampton;;;Steward;Victualling crew;1;14;
4;Puzey, Mr. John E.;Mr;Male;35;Itchen, Hampshire, England;Belfast;;;Saloon Steward;Victualling crew;0;;
4;Randall, Mr. Frank Henry;Mr;Male;27;Southampton, Hampshire, England;Southampton;;;Saloon Steward;Victualling crew;0;;
4;Ransom, Mr. James;Mr;Male;33;Bristol, Avon, England;Belfast;;;Saloon Steward;Victualling crew;0;;
4;Rattonbury, Mr. William Henry;Mr;Male;36;Southampton, Hampshire, England;Belfast;;;Assistant Boots Steward;Victualling crew;0;;
4;Ray, Mr. Frederick Dent;Mr;Male;32;Southampton, Hampshire, England;Belfast;;;Saloon Steward;Victualling crew;1;13;
4;Reed, Mr. Charles S.;Mr;Male;43;Southampton, Hampshire, England;Southampton;;;Bedroom Steward;Victualling crew;0;;
4;Revell, Mr. William;Mr;Male;31;Southampton, Hampshire, England;Belfast;;;Saloon Steward;Victualling crew;0;;
4;Rice, Mr. John Reginald;Mr;Male;25;Crosby, Lancashire, England;Southampton;;;Clerk;Victualling crew;0;;64MB
4;Rice, Mr. John Reginald;Mr;Male;25;Southampton, Hampshire, England;Southampton;;;Steward;Victualling crew;0;;
4;Ricks, Mr. Cyril G.;Mr;Male;23;Southampton, Hampshire, England;Southampton;;;Storekeeper;Victualling crew;0;;100MB
4;Ridout, Mr. W.;Mr;Male;29;Southampton, Hampshire, England;Southampton;;;Saloon Steward;Victualling crew;0;;
4;Rimmer, Mr. Gilbert;Mr;Male;27;Southampton, Hampshire, England;Southampton;;;Saloon Steward;Victualling crew;0;;
4;Roberton, Mr. George Edward;Mr;Male;19;Southampton, Hampshire, England;Southampton;;;Assistant Saloon Steward;Victualling crew;0;;127MB
4;Roberts, Mr. Frank John;Mr;Male;36;Farnborough, Hampshire, England;Belfast;;;Third Butcher;Victualling crew;0;;231MB
4;Roberts, Mr. Hugh H.;Mr;Male;40;Bootle, Lancashire, England;Southampton;;;Bedroom Steward;Victualling crew;0;;93MB
4;Roberts, Mrs. Mary Kezziah (née Humphrys);Mr;Female;41;Southampton, Hampshire, England;Southampton;;;Saloon Steward;Victualling crew;1;16;
4;Robinson, Mrs. Annie;Mr;Female;40;Southampton, Hampshire, England;Southampton;;;Stewardess;Victualling crew;1;11;
4;Robinson, Mr. James William;Mr;Male;30;Southampton, Hampshire, England;Southampton;;;Saloon Steward;Victualling crew;0;;151MB
4;Rogers, Mr. Edward James William;Mr;Male;32;Southampton, Hampshire, England;Southampton;;;Assistant Storekeeper;Victualling crew;0;;282MB
4;Rogers, Mr. Michael;Mr;Male;27;Winchester, Hampshire, England;Southampton;;;Saloon Steward;Victualling crew;0;;
4;Ross, Mr. Horace Leopold;Mr;Male;36;Southampton, Hampshire, England;Southampton;;;Scullion;Victualling crew;1;13;
4;Rowe, Mr. Edward M.;Mr;Male;31;Southampton, Hampshire, England;Belfast;;;Saloon 1st Class Steward;Victualling crew;0;;
4;Rule, Mr. Samuel James;Mr;Male;58;Southampton, Hampshire, England;Belfast;;;Bathroom Steward;Victualling crew;1;15;
4;Russell, Mr. Boysie Richard;Mr;Male;17;Southampton, Hampshire, England;Southampton;;;Saloon Steward;Victualling crew;0;;
4;Ryan, Mr. Tom;Mr;Male;27;Southampton, Hampshire, England;Southampton;;;Third Class Steward;Victualling crew;0;;264{?}MB[22]
4;Ryerson, Mr. William Edwy;Mr;Male;32;Southampton, Hampshire, England;Southampton;;;Saloon Steward;Victualling crew;1;9;
4;Samuel, Mr. Owen Wilmore;Mr;Male;41;Southampton, Hampshire, England;Southampton;;;Saloon Steward;Victualling crew;0;;217MB
4;Saunders, Mr. D. E.;Mr;Male;26;Southampton, Hampshire, England;Southampton;;;Saloon Steward;Victualling crew;0;;
4;Savage, Mr. Charles J.;Mr;Male;23;Southampton, Hampshire, England;Southampton;;;Saloon Steward;Victualling crew;1;11;
4;Scott, Mr. John;Mr;Male;21;Southampton, Hampshire, England;Southampton;;;Boots Steward;Victualling crew;0;;
4;Scovell, Mr. Robert;Mr;Male;42;Freemantle, Hampshire, England;Southampton;;;Saloon Steward;Victualling crew;0;;
4;Sedunary, Mr. Sidney Francis;Mr;Male;25;Southampton, Hampshire, England;Southampton;;;Third Class Steward;Victualling crew;0;;178MB
4;Shea, Mr. John;Mr;Male;39;Southampton, Hampshire, England;Belfast;;;Saloon Steward;Victualling crew;0;;11MB
4;Slight, Mr. Harry John;Mr;Male;35;Southampton, Hampshire, England;Southampton;;;Steward;Victualling crew;0;;21{?}MB[20]
